"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2004",15.051089448,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2005",14.950027461,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2006",13.994142487,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2007",14.260166987,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2008",14.507131943,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2009",14.157680943,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2010",14.347146325,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2011",14.596943793,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2012",14.514955481,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2013",14.489520626,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2014",14.678733015,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2015",14.96105376,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2016",15.378770393,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2017",15.464158297,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2018",15.494435754,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2019",15.496250203,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2020",15.520272663,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2021",15.545198541,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2022",15.506237929,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2023",15.467928331,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2024",15.429413001,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2025",15.389040954,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2026",15.371097368,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2027",15.352040493,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1990",12.611079253,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",11.839528017,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",12.193824876,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",11.95227682,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",12.475449238,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",12.563951994,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.971796355,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",12.625610307,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",11.95546595,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",12.007546908,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",12.839324223,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",13.212997109,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.815455746,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",12.672555662,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",12.391691455,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",13.150585589,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",13.374894056,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",13.488993442,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",13.327618184,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",13.680978425,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",14.27701398,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.211122818,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",15.118707134,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",15.04141039,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",15.285538176,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",15.801635879,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",16.275884855,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",16.871192432,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",17.171480103,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",17.224376092,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",17.242509405,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",17.231123135,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",17.234409442,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",17.259307156,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",17.300356234,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",17.335779713,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2026",17.367084457,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2027",17.39125638,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.742924718,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.758946027,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.797088491,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.671836394,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.56289752,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.576289768,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.497273498,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.437980591,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.419624288,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.35224711,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.319752451,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.306738259,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.293580295,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.251973482,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.318880975,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.363833786,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.366504638,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.264263816,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.267319737,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.269955588,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.21645494,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.218176732,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.188131598,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.124601077,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.14000379,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.127247452,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.13809514,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.145649829,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.143054105,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.139852981,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.137281453,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.13519822,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.132839688,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.129985999,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.12737236,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.124787194,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.12213882,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.119590636,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1990",0.000001631,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1991",5.083842684,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1992",5.666858513,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1993",5.292288659,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1994",5.648220553,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1995",6.481635969,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1996",6.712539766,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1997",7.586673804,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1998",6.807463243,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1999",8.082899898,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2000",8.405286176,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2001",7.255908695,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2002",8.236572504,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2003",7.952056745,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2004",6.469216821,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2005",5.974693511,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2006",6.637841057,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2007",7.437198448,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2008",7.674774318,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2009",7.191312654,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2010",8.320848085,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.707004009,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.841522358,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.257945226,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2014",9.807575384,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2015",9.944013983,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2016",9.938840412,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2017",10.253773811,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2018",10.293364209,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2019",10.33056274,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2020",10.358364806,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2021",10.406905306,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2022",10.461099638,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2023",10.522258979,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2024",10.58132388,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2025",10.640007071,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2026",10.69925111,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2027",10.767668536,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1990",0.000001817,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1991",9.936805592,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1992",13.312459617,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1993",13.408495938,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1994",13.827297132,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1995",14.382332292,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1996",15.348188091,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1997",15.12383747,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1998",14.903888119,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1999",17.093131492,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2000",15.953732549,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2001",16.566504653,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2002",17.011097645,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2003",20.873896526,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2004",19.28139903,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2005",18.852932554,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2006",22.708176725,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2007",23.9419857,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2008",24.161103501,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2009",23.456991217,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2010",24.305007371,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2011",23.397575156,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2012",22.601791646,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2013",25.399295306,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2014",25.788740971,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2015",28.046562347,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2016",29.207233232,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2017",29.846174027,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2018",28.915986603,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2019",28.952128691,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2020",29.024042136,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2021",29.095627372,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2022",29.149362769,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2023",29.208077858,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2024",29.269894585,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2025",29.334513367,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2026",29.428027769,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2027",29.522418306,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1990",5.566231569,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1991",6.740594138,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1992",7.522015415,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1993",7.813486364,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1994",7.81138152,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1995",8.503374581,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1996",9.086526001,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1997",8.493333013,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1998",7.489452467,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1999",9.25273195,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",9.623724502,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",10.50881233,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",10.85465474,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.547354398,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",8.436613972,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",10.843142717,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.612632952,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.434646409,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",11.355454553,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.079433697,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",13.258964843,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.226928311,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",14.262566874,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",14.430237968,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",16.155878603,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",17.066244098,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",17.552263348,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",17.174619851,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",17.445371006,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",17.646927125,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2020",17.837798579,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2021",18.017666208,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2022",18.214019279,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2023",18.426910164,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2024",18.646811666,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2025",18.856712596,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2026",19.058991185,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2027",19.259632979,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.196058519,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.160186717,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.310367375,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.228547876,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.278542825,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.247154407,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.209373228,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.182963509,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.152250429,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.127518083,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.105855214,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.090172784,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.104473818,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.100490513,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.108472903,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.109810985,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.105056184,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.104355372,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.102449169,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.094935668,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.100605463,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.114794399,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.118052117,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.115576947,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.14847445,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.181241836,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.232736387,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.260624392,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.194338275,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.195390668,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.196462868,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.19755891,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.198683103,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.199834224,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.201009682,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.202208761,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.203433051,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.204687468,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1990",7.261090006,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1991",8.814983841,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1992",9.182074638,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1993",8.30997866,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1994",9.740694301,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1995",8.334465647,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1996",9.666468837,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1997",9.910710325,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1998",10.675672764,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1999",10.576776029,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.491539026,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2001",10.751391187,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.521367703,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2003",10.689232782,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2004",10.165839548,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2005",10.428581088,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2006",9.780707015,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2007",10.448007112,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2008",10.813925664,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.275566952,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2010",9.692381022,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.797268405,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.788203625,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.365803503,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2014",8.633298848,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2015",8.654149249,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2016",8.834493718,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2017",8.818529455,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2018",9.05379238,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2019",8.985648227,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2020",8.944429436,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2021",8.954561483,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2022",8.989126515,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2023",8.986299693,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2024",9.041441766,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2025",9.081734419,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2026",9.128180268,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2027",9.176995089,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1990",7.216834595,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1991",7.75395491,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1992",7.677443801,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1993",7.468773451,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1994",8.014851485,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1995",7.840936971,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1996",7.561337284,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1997",7.780835531,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1998",8.223720461,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1999",8.423988901,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2000",8.971991587,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2001",9.162723602,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2002",9.448272905,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2003",9.747059934,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2004",9.996774208,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2005",9.849385769,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2006",9.794065898,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2007",9.879778755,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2008",10.153173126,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2009",10.841968975,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2010",10.751247643,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2011",10.271644599,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2012",10.864120626,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2013",11.296644269,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2014",11.350050306,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2015",12.072770677,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2016",12.07852414,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2017",12.264567102,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2018",12.761471791,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2019",12.875924001,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2020",12.985802847,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2021",13.071174801,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2022",13.097215901,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2023",13.159742757,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2024",13.182337353,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2025",13.196427133,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2026",13.228790024,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2027",13.265824946,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1990",8.303578976,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1991",9.469594694,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1992",9.720792932,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1993",11.10945006,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1994",11.889544448,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1995",13.064605706,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.821893596,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1997",14.55993224,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1998",16.227435548,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1999",17.145793824,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2000",17.977545091,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2001",18.936447317,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2002",20.33452559,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2003",21.828316191,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2004",22.022436125,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2005",23.452966465,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2006",23.687661648,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2007",23.710287589,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2008",24.085880552,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2009",24.318631802,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2010",24.634093665,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2011",25.05744636,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2012",25.277591303,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2013",25.328885605,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2014",25.738058474,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2015",26.61328402,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2016",27.254105061,
